Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
360,1848,0,0,14.18,233183.17,234.8,-0.35,411232,102302,2087,
361,1847,0,0,14.18,233562.6,236.13,-0.35,411232,102302,2086,
362,1846,0,0,14.18,233934.57,237.44,-0.35,411232,102302,2085,
363,1845,0,0,14.18,234299.06,238.71,-0.35,411232,102302,2084,
364,1844,0,0,14.18,234678.4,240.03,-0.35,411232,102302,2083,
365,1843,0,0,14.18,235042.83,241.31,-0.35,411232,102302,2082,
366,1842,0,0,14.18,235422.09,242.63,-0.36,411232,102302,2082,
367,1841,0,0,14.18,235786.45,243.9,-0.36,411232,102302,2081,
368,1840,0,0,14.18,236165.63,245.22,-0.36,411232,102302,2080,
369,1839,0,0,14.18,236544.77,246.54,-0.36,411232,102302,2079,
370,1838,0,0,14.18,236901.56,247.78,-0.36,411232,102302,2078,
371,1837,0,0,14.18,237273.17,249.07,-0.36,411232,102302,2077,
372,1836,0,0,14.18,237644.73,250.36,-0.36,411232,102302,2076,
373,1835,0,0,14.18,238016.3,251.64,-0.36,411232,102302,2075,
374,1834,0,0,14.18,238387.93,252.93,-0.36,411232,102302,2074,
375,1833,0,0,14.18,238759.65,254.21,-0.36,411232,102302,2073,
376,1832,0,0,14.18,239131.45,255.5,-0.37,411232,102302,2073,
377,1831,0,0,14.18,239503.12,256.78,-0.37,411232,102302,2072,
378,1830,0,0,14.18,239874.52,258.06,-0.37,411232,102302,2071,
379,1829,0,0,14.18,240245.68,259.34,-0.37,411232,102302,2070,
380,1828,0,0,14.18,240616.61,260.62,-0.37,411232,102302,2069,
381,1827,0,0,14.18,240987.33,261.9,-0.37,411232,102302,2068,
382,1826,0,0,14.18,241358,263.17,-0.37,411232,102302,2067,
383,1825,0,0,14.18,241728.52,264.45,-0.37,411232,102302,2066,
384,1824,0,0,14.18,242099.11,265.72,-0.37,411232,102302,2065,
385,1823,0,0,14.18,242469.82,266.99,-0.37,411232,102302,2064,
386,1822,0,0,14.18,242840.46,268.26,-0.37,411232,102302,2064,
387,1821,0,0,14.18,243210.92,269.53,-0.38,411232,102302,2063,
388,1820,0,0,14.18,243581.18,270.8,-0.38,411232,102302,2062,
389,1819,0,0,14.18,243951.36,272.07,-0.38,411232,102302,2061,
390,1818,0,0,14.18,244321.46,273.33,-0.38,411232,102302,2060,
391,1817,0,0,14.18,244691.46,274.6,-0.38,411232,102302,2059,
392,1816,0,0,14.18,245061.44,275.86,-0.38,411232,102302,2058,
393,1815,0,0,14.18,245431.42,277.12,-0.38,411232,102302,2057,
394,1814,0,0,14.18,245801.33,278.39,-0.38,411232,102302,2056,
395,1813,0,0,14.18,246171.13,279.64,-0.38,411232,102302,2056,
396,1812,0,0,14.18,246540.84,280.9,-0.38,411232,102302,2055,
397,1811,0,0,14.18,246910.45,282.16,-0.38,411232,102302,2054,
398,1810,0,0,14.18,247279.96,283.42,-0.39,411232,102302,2053,
399,1809,0,0,14.18,247649.37,284.67,-0.39,411232,102302,2052,
400,1808,0,0,14.18,248018.67,285.92,-0.39,411232,102302,2051,
401,1807,0,0,14.18,248387.86,287.17,-0.39,411232,102302,2050,
402,1806,0,0,14.18,248756.93,288.43,-0.39,411232,102302,2049,
403,1805,0,0,14.18,249125.89,289.68,-0.39,411232,102302,2048,
404,1805,0,0,14.18,249494.74,290.92,-0.39,411232,102302,2048,
405,1804,0,0,14.18,249863.46,292.17,-0.39,411232,102302,2047,
406,1803,0,0,14.18,250232.06,293.42,-0.39,411232,102302,2046,
407,1802,0,0,14.18,250600.54,294.66,-0.39,411232,102302,2045,
408,1801,0,0,14.18,250968.89,295.9,-0.39,411232,102302,2044,
409,1800,0,0,14.18,251337.12,297.15,-0.4,411232,102302,2043,
410,1799,0,0,14.18,251705.22,298.39,-0.4,411232,102302,2042,
411,1798,0,0,14.18,252073.19,299.63,-0.4,411232,102302,2041,
412,1797,0,0,14.18,252441.03,300.87,-0.4,411232,102302,2041,
413,1796,0,0,14.18,252808.73,302.1,-0.4,411232,102302,2040,
414,1795,0,0,14.18,253176.3,303.34,-0.4,411232,102302,2039,
415,1794,0,0,14.18,253543.73,304.57,-0.4,411232,102302,2038,
416,1793,0,0,14.18,253911.02,305.81,-0.4,411232,102302,2037,
417,1792,0,0,14.18,254278.17,307.04,-0.4,411232,102302,2036,
418,1791,0,0,14.18,254645.17,308.27,-0.4,411232,102302,2035,
419,1790,0,0,14.18,255012.03,309.5,-0.4,411232,102302,2034,
420,1789,0,0,14.18,255378.74,310.73,-0.4,411232,102302,2034,
421,1788,0,0,14.18,255745.3,311.96,-0.41,411232,102302,2033,
422,1787,0,0,14.18,256111.71,313.18,-0.41,411232,102302,2032,
423,1786,0,0,14.18,256477.97,314.41,-0.41,411232,102302,2031,
424,1785,0,0,14.18,256844.07,315.63,-0.41,411232,102302,2030,
425,1784,0,0,14.18,257210.02,316.85,-0.41,411232,102302,2029,
426,1783,0,0,14.18,257575.8,318.08,-0.41,411232,102302,2028,
427,1782,0,0,14.18,257941.43,319.3,-0.41,411232,102302,2027,
428,1781,0,0,14.18,258306.89,320.52,-0.41,411232,102302,2027,
429,1780,0,0,14.18,258672.19,321.73,-0.41,411232,102302,2026,
430,1779,0,0,14.18,259037.33,322.95,-0.41,411232,102302,2025,
431,1778,0,0,14.18,259402.29,324.17,-0.41,411232,102302,2024,
432,1777,0,0,14.18,259767.09,325.38,-0.41,411232,102302,2023,
433,1776,0,0,14.18,260131.41,326.59,-0.42,411248,102294,2022,
434,1775,0,0,14.18,260514.23,327.87,-0.42,411319,102260,2021,
435,1774,0,0,14.18,260883.85,329.1,-0.42,411364,102238,2021,
436,1773,0,0,14.18,261244.47,330.3,-0.42,411399,102221,2020,
437,1772,0,0,14.18,261623.24,331.56,-0.42,411399,102221,2019,
438,1771,0,0,14.18,261972.69,332.72,-0.42,411399,102221,2018,
439,1770,0,0,14.18,262351.07,333.97,-0.42,411399,102221,2017,
440,1769,0,0,14.18,262700.18,335.13,-0.42,411399,102221,2016,
441,1769,0,0,14.18,263078.18,336.38,-0.42,411399,102221,2015,
442,1768,0,0,14.18,263426.92,337.53,-0.42,411399,102221,2015,
443,1767,0,0,14.18,263804.53,338.78,-0.42,411399,102221,2014,
444,1766,0,0,14.18,264152.9,339.94,-0.42,411399,102221,2013,
445,1765,0,0,14.18,264530.11,341.18,-0.42,411399,102221,2012,
446,1764,0,0,14.18,264878.12,342.33,-0.43,411399,102221,2011,
447,1763,0,0,14.18,265254.92,343.58,-0.43,411399,102221,2010,
448,1762,0,0,14.18,265602.55,344.73,-0.43,411399,102221,2010,
449,1761,0,0,14.18,265978.93,345.97,-0.43,411399,102221,2009,
450,1760,0,0,14.18,266326.18,347.11,-0.43,411399,102221,2008,
451,1759,0,0,14.18,266702.14,348.35,-0.43,411399,102221,2007,
452,1758,0,0,14.18,267048.99,349.5,-0.43,411399,102221,2006,
453,1757,0,0,14.18,267424.53,350.74,-0.43,411399,102221,2005,
454,1756,0,0,14.18,267770.98,351.88,-0.43,411399,102221,2004,
455,1755,0,0,14.18,268146.09,353.11,-0.43,411399,102221,2004,
456,1754,0,0,14.18,268492.13,354.25,-0.43,411399,102221,2003,
457,1753,0,0,14.18,268866.8,355.48,-0.43,411399,102221,2002,
458,1752,0,0,14.18,269212.43,356.62,-0.43,411399,102221,2001,
459,1751,0,0,14.18,269615.42,357.95,-0.44,411399,102221,2000,
460,1750,0,0,14.18,269931.86,358.99,-0.44,411399,102221,1999,
461,1749,0,0,14.18,270305.62,360.21,-0.44,411399,102221,1999,
462,1749,0,0,14.18,270650.41,361.35,-0.44,411399,102221,1998,
463,1748,0,0,14.18,271023.7,362.57,-0.44,411399,102221,1997,
464,1747,0,0,14.18,271368.07,363.7,-0.44,411399,102221,1996,
465,1746,0,0,14.18,271740.89,364.93,-0.44,411399,102221,1995,
466,1745,0,0,14.18,272084.82,366.06,-0.44,411399,102221,1994,
467,1744,0,0,14.18,272457.17,367.28,-0.44,411399,102221,1993,
468,1743,0,0,14.18,272800.65,368.4,-0.44,411399,102221,1993,
469,1742,0,0,14.18,273172.51,369.62,-0.44,411399,102221,1992,
470,1741,0,0,14.18,273515.55,370.75,-0.44,411399,102221,1991,
471,1740,0,0,14.18,273886.92,371.96,-0.44,411399,102221,1990,
472,1739,0,0,14.18,274229.5,373.09,-0.44,411399,102221,1989,
473,1738,0,0,14.18,274600.38,374.3,-0.45,411399,102221,1989,
474,1737,0,0,14.18,274942.5,375.42,-0.45,411399,102221,1988,
475,1736,0,0,14.18,275312.87,376.63,-0.45,411399,102221,1987,
476,1735,0,0,14.18,275654.52,377.75,-0.45,411399,102221,1986,
477,1735,0,0,14.18,276024.38,378.96,-0.45,411399,102221,1985,
478,1734,0,0,14.18,276365.56,380.08,-0.45,411399,102221,1984,
479,1733,0,0,14.18,276734.91,381.28,-0.45,411399,102221,1984,
480,1732,0,0,14.18,277075.61,382.4,-0.45,411399,102221,1983,
481,1731,0,0,14.18,277444.43,383.6,-0.45,411399,102221,1982,
482,1730,0,0,14.18,277784.64,384.71,-0.45,411399,102221,1981,
483,1729,0,0,14.18,278152.94,385.92,-0.45,411399,102221,1980,
484,1728,0,0,14.18,278492.66,387.03,-0.45,411399,102221,1979,
485,1727,0,0,14.18,278860.42,388.23,-0.45,411399,102221,1979,
486,1726,0,0,14.18,279199.64,389.33,-0.45,411399,102221,1978,
487,1725,0,0,14.18,279566.86,390.53,-0.45,411399,102221,1977,
488,1724,0,0,14.18,279905.58,391.64,-0.45,411399,102221,1976,
489,1723,0,0,14.18,280272.25,392.84,-0.46,411399,102221,1975,
490,1723,0,0,14.18,280610.46,393.94,-0.46,411399,102221,1975,
491,1722,0,0,14.18,280976.58,395.13,-0.46,411399,102221,1974,
492,1721,0,0,14.18,281314.27,396.23,-0.46,411399,102221,1973,
493,1720,0,0,14.18,281679.83,397.43,-0.46,411399,102221,1972,
494,1719,0,0,14.18,282017,398.53,-0.46,411399,102221,1971,
495,1718,0,0,14.18,282381.99,399.72,-0.46,411399,102221,1971,
496,1717,0,0,14.18,282718.64,400.81,-0.46,411399,102221,1970,
497,1716,0,0,14.18,283083.05,402,-0.46,411399,102221,1969,
498,1715,0,0,14.18,283419.17,403.1,-0.46,411399,102221,1968,
499,1714,0,0,14.18,283783.01,404.28,-0.46,411399,102221,1967,
500,1713,0,0,14.18,284118.58,405.37,-0.46,411399,102221,1967,
501,1713,0,0,14.18,284481.83,406.56,-0.46,411399,102221,1966,
502,1712,0,0,14.18,284816.87,407.65,-0.46,411399,102221,1965,
503,1711,0,0,14.18,285179.53,408.83,-0.46,411399,102221,1964,
504,1710,0,0,14.18,285514.02,409.92,-0.46,411399,102221,1963,
505,1709,0,0,14.18,285876.08,411.1,-0.47,411399,102221,1962,
506,1708,0,0,14.18,286210.01,412.19,-0.47,411399,102221,1962,
507,1707,0,0,14.18,286571.47,413.36,-0.47,411399,102221,1961,
508,1706,0,0,14.18,286904.84,414.45,-0.47,411399,102221,1960,
509,1705,0,0,14.18,287265.69,415.62,-0.47,411399,102221,1959,
510,1704,0,0,14.18,287598.5,416.71,-0.47,411399,102221,1959,
511,1704,0,0,14.18,287958.74,417.88,-0.47,411399,102221,1958,
512,1703,0,0,14.18,288290.97,418.96,-0.47,411399,102221,1957,
513,1702,0,0,14.18,288650.59,420.13,-0.47,411399,102221,1956,
514,1701,0,0,14.18,288982.25,421.21,-0.47,411399,102221,1955,
515,1700,0,0,14.18,289341.24,422.38,-0.47,411399,102221,1955,
516,1699,0,0,14.18,289672.32,423.46,-0.47,411399,102221,1954,
517,1698,0,0,14.18,290030.67,424.62,-0.47,411399,102221,1953,
518,1697,0,0,14.18,290361.17,425.7,-0.47,411399,102221,1952,
519,1696,0,0,14.18,290718.88,426.86,-0.47,411399,102221,1951,
520,1696,0,0,14.18,291048.79,427.94,-0.47,411399,102221,1951,
521,1695,0,0,14.18,291405.86,429.1,-0.47,411399,102221,1950,
522,1694,0,0,14.18,291735.16,430.17,-0.48,411399,102221,1949,
523,1693,0,0,14.18,292091.59,431.33,-0.48,411399,102221,1948,
524,1692,0,0,14.18,292420.29,432.4,-0.48,411399,102221,1948,
525,1691,0,0,14.18,292776.06,433.56,-0.48,411399,102221,1947,
526,1690,0,0,14.18,293104.16,434.63,-0.48,411399,102221,1946,
527,1689,0,0,14.18,293459.26,435.78,-0.48,411399,102221,1945,
528,1688,0,0,14.18,293786.75,436.85,-0.48,411399,102221,1944,
529,1688,0,0,14.18,294141.19,438,-0.48,411399,102221,1944,
530,1687,0,0,14.18,294468.06,439.07,-0.48,411399,102221,1943,
531,1686,0,0,14.18,294821.83,440.22,-0.48,411399,102221,1942,
532,1685,0,0,14.18,295148.07,441.28,-0.48,411399,102221,1941,
533,1684,0,0,14.18,295501.17,442.43,-0.48,411399,102221,1941,
534,1683,0,0,14.18,295826.78,443.49,-0.48,411399,102221,1940,
535,1682,0,0,14.18,296179.19,444.64,-0.48,411399,102221,1939,
536,1682,0,0,14.18,296504.18,445.7,-0.48,411399,102221,1938,
537,1681,0,0,14.18,296855.9,446.85,-0.48,411399,102221,1937,
538,1680,0,0,14.18,297180.25,447.9,-0.48,411399,102221,1937,
539,1679,0,0,14.18,297531.28,449.05,-0.48,411399,102221,1936,
540,1678,0,0,14.18,297854.98,450.1,-0.48,411399,102221,1935,
541,1677,0,0,14.18,298205.31,451.24,-0.49,411399,102221,1934,
542,1676,0,0,14.18,298528.37,452.3,-0.49,411399,102221,1934,
543,1675,0,0,14.18,298878,453.44,-0.49,411399,102221,1933,
544,1675,0,0,14.18,299200.41,454.49,-0.49,411399,102221,1932,
545,1674,0,0,14.18,299549.33,455.63,-0.49,411399,102221,1931,
546,1673,0,0,14.18,299871.08,456.68,-0.49,411399,102221,1931,
547,1672,0,0,14.18,300219.28,457.81,-0.49,411399,102221,1930,
548,1671,0,0,14.18,300540.37,458.86,-0.49,411399,102221,1929,
549,1670,0,0,14.18,300887.85,459.99,-0.49,411399,102221,1928,
550,1669,0,0,14.18,301208.28,461.04,-0.49,411399,102221,1928,
551,1669,0,0,14.18,301555.04,462.17,-0.49,411399,102221,1927,
552,1668,0,0,14.18,301874.79,463.22,-0.49,411399,102221,1926,
553,1667,0,0,14.18,302220.82,464.35,-0.49,411399,102221,1925,
554,1666,0,0,14.18,302539.89,465.39,-0.49,411399,102221,1925,
555,1665,0,0,14.18,302885.19,466.52,-0.49,411399,102221,1924,
556,1664,0,0,14.18,303203.59,467.56,-0.49,411399,102221,1923,
557,1663,0,0,14.18,303548.14,468.68,-0.49,411399,102221,1922,
558,1663,0,0,14.18,303865.86,469.72,-0.49,411399,102221,1922,
559,1662,0,0,14.18,304209.67,470.85,-0.49,411399,102221,1921,
560,1661,0,0,14.18,304526.69,471.88,-0.49,411399,102221,1920,
561,1660,0,0,14.18,304869.75,473.01,-0.49,411399,102221,1919,
562,1659,0,0,14.18,305186.08,474.04,-0.49,411399,102221,1919,
563,1658,0,0,14.18,305528.39,475.16,-0.5,411399,102221,1918,
564,1658,0,0,14.18,305844.02,476.2,-0.5,411399,102221,1917,
565,1657,0,0,14.18,306185.57,477.31,-0.5,411399,102221,1916,
566,1656,0,0,14.18,306500.5,478.35,-0.5,411399,102221,1916,
567,1655,0,0,14.18,306841.28,479.46,-0.5,411399,102221,1915,
568,1654,0,0,14.18,307155.5,480.49,-0.5,411399,102221,1914,
569,1653,0,0,14.18,307495.52,481.61,-0.5,411399,102221,1913,
570,1653,0,0,14.18,307809.02,482.64,-0.5,411399,102221,1913,
571,1652,0,0,14.18,308148.27,483.75,-0.5,411399,102221,1912,
572,1651,0,0,14.18,308461.06,484.78,-0.5,411399,102221,1911,
573,1650,0,0,14.18,308799.53,485.89,-0.5,411399,102221,1911,
574,1649,0,0,14.18,309111.6,486.91,-0.5,411399,102221,1910,
575,1648,0,0,14.18,309449.28,488.02,-0.5,411399,102221,1909,
576,1648,0,0,14.18,309760.62,489.04,-0.5,411399,102221,1908,
577,1647,0,0,14.18,310097.52,490.15,-0.5,411399,102221,1908,
578,1646,0,0,14.18,310408.13,491.17,-0.5,411399,102221,1907,
579,1645,0,0,14.18,310744.24,492.28,-0.5,411399,102221,1906,
580,1644,0,0,14.18,311054.12,493.3,-0.5,411399,102221,1906,
581,1644,0,0,14.18,311389.43,494.4,-0.5,411399,102221,1905,
582,1643,0,0,14.18,311698.57,495.42,-0.5,411399,102221,1904,
583,1642,0,0,14.18,312033.08,496.52,-0.5,411399,102221,1903,
584,1641,0,0,14.18,312341.48,497.54,-0.5,411399,102221,1903,
585,1640,0,0,14.18,312675.18,498.64,-0.5,411399,102221,1902,
586,1639,0,0,14.18,312982.84,499.65,-0.5,411399,102221,1901,
587,1639,0,0,14.18,313315.73,500.75,-0.51,411399,102221,1900,
588,1638,0,0,14.18,313622.63,501.77,-0.51,411399,102221,1900,
589,1637,0,0,14.18,313954.71,502.86,-0.51,411399,102221,1899,
590,1636,0,0,14.18,314260.86,503.87,-0.51,411399,102221,1898,
591,1635,0,0,14.18,314592.11,504.97,-0.51,411399,102221,1898,
592,1635,0,0,14.18,314897.51,505.98,-0.51,411399,102221,1897,
593,1634,0,0,14.18,315227.94,507.07,-0.51,411399,102221,1896,
594,1633,0,0,14.18,315532.57,508.08,-0.51,411399,102221,1896,
595,1632,0,0,14.18,315862.18,509.17,-0.51,411399,102221,1895,
596,1631,0,0,14.18,316166.04,510.18,-0.51,411399,102221,1894,
597,1631,0,0,14.18,316494.81,511.27,-0.51,411399,102221,1893,
598,1630,0,0,14.18,316797.91,512.27,-0.51,411399,102221,1893,
599,1629,0,0,14.18,317125.84,513.36,-0.51,411399,102221,1892,
600,1628,0,0,14.18,317428.16,514.36,-0.51,411399,102221,1891,
601,1627,0,0,14.18,317755.25,515.45,-0.51,411399,102221,1891,
602,1627,0,0,14.18,318056.8,516.45,-0.51,411399,102221,1890,
603,1626,0,0,14.18,318383.04,517.54,-0.51,411399,102221,1889,
604,1625,0,0,14.18,318683.8,518.54,-0.51,411399,102221,1889,
605,1624,0,0,14.18,319009.2,519.62,-0.51,411399,102221,1888,
606,1623,0,0,14.18,319309.18,520.62,-0.51,411399,102221,1887,
607,1623,0,0,14.18,319633.72,521.7,-0.51,411399,102221,1886,
608,1622,0,0,14.18,319932.91,522.7,-0.51,411399,102221,1886,
609,1621,0,0,14.18,320256.59,523.78,-0.51,411399,102221,1885,
610,1620,0,0,14.18,320554.98,524.77,-0.51,411399,102221,1884,
611,1619,0,0,14.18,320877.81,525.85,-0.51,411399,102221,1884,
612,1619,0,0,14.18,321175.4,526.84,-0.51,411399,102221,1883,
613,1618,0,0,14.18,321497.36,527.92,-0.51,411399,102221,1882,
614,1617,0,0,14.18,321794.15,528.91,-0.51,411399,102221,1882,
615,1616,0,0,14.18,322115.24,529.98,-0.52,411399,102221,1881,
616,1616,0,0,14.18,322411.23,530.97,-0.52,411399,102221,1880,
617,1615,0,0,14.18,322731.44,532.05,-0.52,411399,102221,1880,
618,1614,0,0,14.18,323026.62,533.04,-0.52,411399,102221,1879,
619,1613,0,0,14.18,323345.96,534.11,-0.52,411399,102221,1878,
620,1613,0,0,14.18,323640.32,535.09,-0.52,411399,102221,1878,
621,1612,0,0,14.18,323958.78,536.16,-0.52,411399,102221,1877,
622,1611,0,0,14.18,324252.33,537.15,-0.52,411399,102221,1876,
623,1610,0,0,14.18,324569.89,538.22,-0.52,411399,102221,1876,
624,1609,0,0,14.18,324862.62,539.2,-0.52,411399,102221,1875,
625,1609,0,0,14.18,325179.3,540.27,-0.52,411399,102221,1874,
626,1608,0,0,14.18,325471.21,541.25,-0.52,411399,102221,1874,
627,1607,0,0,14.18,325786.99,542.32,-0.52,411399,102221,1873,
628,1606,0,0,14.18,326078.07,543.3,-0.52,411399,102221,1872,
629,1606,0,0,14.18,326392.96,544.36,-0.52,411399,102221,1872,
630,1605,0,0,14.18,326683.21,545.34,-0.52,411399,102221,1871,
631,1604,0,0,14.18,326997.19,546.4,-0.52,411399,102221,1870,
632,1603,0,0,14.18,327286.61,547.38,-0.52,411399,102221,1870,
633,1603,0,0,14.18,327599.69,548.44,-0.52,411399,102221,1869,
634,1602,0,0,14.18,327888.27,549.42,-0.52,411399,102221,1868,
635,1601,0,0,14.18,328200.44,550.47,-0.52,411399,102221,1868,
636,1600,0,0,14.18,328488.17,551.45,-0.52,411399,102221,1867,
637,1600,0,0,14.18,328799.43,552.5,-0.52,411399,102221,1866,
638,1599,0,0,14.18,329086.32,553.48,-0.52,411399,102221,1866,
639,1598,0,0,14.18,329420.52,554.61,-0.52,411399,102221,1865,
640,1597,0,0,14.18,329682.71,555.51,-0.52,411399,102221,1864,
641,1597,0,0,14.18,329992.13,556.56,-0.52,411399,102221,1864,
642,1596,0,0,14.18,330277.32,557.53,-0.52,411399,102221,1863,
643,1595,0,0,14.18,330585.82,558.58,-0.52,411399,102221,1862,
644,1594,0,0,14.18,330870.16,559.55,-0.52,411399,102221,1862,
645,1594,0,0,14.18,331177.73,560.6,-0.52,411399,102221,1861,
646,1593,0,0,14.18,331461.21,561.57,-0.52,411399,102221,1860,
647,1592,0,0,14.18,331767.85,562.62,-0.52,411399,102221,1860,
648,1591,0,0,14.18,332050.47,563.58,-0.52,411399,102221,1859,
649,1591,0,0,14.18,332356.17,564.63,-0.52,411399,102221,1858,
650,1590,0,0,14.18,332637.93,565.6,-0.52,411399,102221,1858,
651,1589,0,0,14.18,332942.69,566.64,-0.53,411399,102221,1857,
652,1588,0,0,14.18,333223.58,567.61,-0.53,411399,102221,1857,
653,1588,0,0,14.18,333527.4,568.65,-0.53,411399,102221,1856,
654,1587,0,0,14.18,333807.42,569.61,-0.53,411399,102221,1855,
655,1586,0,0,14.18,334110.29,570.65,-0.53,411399,102221,1855,
656,1586,0,0,14.18,334389.44,571.61,-0.53,411399,102221,1854,
657,1585,0,0,14.18,334691.36,572.66,-0.53,411399,102221,1853,
658,1584,0,0,14.18,334969.63,573.61,-0.53,411399,102221,1853,
659,1583,0,0,14.18,335293.74,574.73,-0.53,411399,102221,1852,
660,1583,0,0,14.18,335547.99,575.61,-0.53,411399,102221,1852,
661,1582,0,0,14.18,335848.01,576.65,-0.53,411399,102221,1851,
662,1581,0,0,14.18,336124.51,577.61,-0.53,411399,102221,1850,
663,1580,0,0,14.18,336423.57,578.64,-0.53,411399,102221,1850,
664,1580,0,0,14.18,336699.18,579.6,-0.53,411399,102221,1849,
665,1579,0,0,14.18,336997.28,580.63,-0.53,411399,102221,1848,
666,1578,0,0,14.18,337272,581.59,-0.53,411399,102221,1848,
667,1578,0,0,14.18,337569.14,582.62,-0.53,411399,102221,1847,
668,1577,0,0,14.18,337842.97,583.57,-0.53,411399,102221,1847,
669,1576,0,0,14.18,338139.13,584.6,-0.53,411399,102221,1846,
670,1575,0,0,14.18,338412.06,585.56,-0.53,411399,102221,1845,
671,1575,0,0,14.18,338707.25,586.59,-0.53,411399,102221,1845,
672,1574,0,0,14.18,338979.29,587.54,-0.53,411399,102221,1844,
673,1573,0,0,14.18,339273.5,588.57,-0.53,411399,102221,1843,
674,1573,0,0,14.18,339544.64,589.51,-0.53,411399,102221,1843,
675,1572,0,0,14.18,339837.87,590.54,-0.53,411399,102221,1842,
676,1571,0,0,14.18,340108.1,591.49,-0.53,411399,102221,1842,
677,1571,0,0,14.18,340400.35,592.51,-0.53,411399,102221,1841,
678,1570,0,0,14.18,340669.67,593.46,-0.53,411399,102221,1840,
679,1569,0,0,14.18,340960.94,594.48,-0.53,411399,102221,1840,
680,1568,0,0,14.18,341229.35,595.43,-0.53,411399,102221,1839,
681,1568,0,0,14.18,341519.63,596.45,-0.53,411399,102221,1839,
682,1567,0,0,14.18,341787.12,597.4,-0.53,411399,102221,1838,
683,1566,0,0,14.18,342076.41,598.42,-0.53,411399,102221,1837,
684,1566,0,0,14.18,342342.98,599.36,-0.53,411399,102221,1837,
685,1565,0,0,14.18,342631.28,600.38,-0.53,411399,102221,1836,
686,1564,0,0,14.18,342896.93,601.32,-0.53,411399,102221,1836,
687,1564,0,0,14.18,343184.23,602.34,-0.53,411399,102221,1835,
688,1563,0,0,14.18,343448.96,603.28,-0.53,411399,102221,1834,
689,1562,0,0,14.18,343735.26,604.3,-0.53,411399,102221,1834,
690,1562,0,0,14.18,343999.06,605.23,-0.53,411399,102221,1833,
691,1561,0,0,14.18,344284.35,606.25,-0.53,411399,102221,1833,
692,1560,0,0,14.18,344547.23,607.19,-0.53,411399,102221,1832,
693,1560,0,0,14.18,344831.52,608.2,-0.53,411399,102221,1831,
694,1559,0,0,14.18,345093.46,609.14,-0.53,411399,102221,1831,
695,1558,0,0,14.18,345376.74,610.15,-0.53,411399,102221,1830,
696,1558,0,0,14.18,345637.75,611.08,-0.53,411399,102221,1830,
697,1557,0,0,14.18,345920.01,612.1,-0.53,411399,102221,1829,
698,1556,0,0,14.18,346180.09,613.03,-0.53,411399,102221,1828,
699,1555,0,0,14.18,346461.33,614.04,-0.53,411399,102221,1828,
700,1555,0,0,14.18,346720.47,614.97,-0.53,411399,102221,1827,
701,1554,0,0,14.18,347000.69,615.98,-0.53,411399,102221,1827,
702,1553,0,0,14.18,347258.89,616.91,-0.53,411399,102221,1826,
703,1553,0,0,14.18,347538.09,617.92,-0.53,411399,102221,1826,
704,1552,0,0,14.18,347795.34,618.85,-0.53,411399,102221,1825,
705,1551,0,0,14.18,348073.52,619.85,-0.53,411399,102221,1824,
706,1551,0,0,14.18,348329.82,620.78,-0.54,411399,102221,1824,
707,1550,0,0,14.18,348606.97,621.79,-0.54,411399,102221,1823,
708,1549,0,0,14.18,348875.24,622.76,-0.54,411384,102228,1823,
709,1549,0,0,14.18,349120.34,623.65,-0.54,411356,102242,1822,
710,1548,0,0,14.18,349375.2,624.57,-0.54,411308,102265,1822,
711,1548,0,0,14.18,349642.54,625.54,-0.54,411299,102269,1821,
712,1547,0,0,14.18,349906.34,626.51,-0.54,411299,102269,1820,
713,1546,0,0,14.18,350169.65,627.47,-0.54,411299,102269,1820,
714,1546,0,0,14.18,350432.46,628.43,-0.54,411299,102269,1819,
715,1545,0,0,14.18,350694.78,629.39,-0.54,411299,102269,1819,
716,1544,0,0,14.18,350956.59,630.35,-0.54,411299,102269,1818,
717,1544,0,0,14.18,351217.89,631.31,-0.54,411299,102269,1818,
718,1543,0,0,14.18,351478.7,632.27,-0.54,411299,102269,1817,
719,1542,0,0,14.18,351739.01,633.23,-0.54,411299,102269,1816,
720,1542,0,0,14.18,351998.81,634.19,-0.54,411299,102269,1816,
721,1541,0,0,14.18,352258.11,635.15,-0.54,411299,102269,1815,
722,1540,0,0,14.18,352516.9,636.1,-0.54,411299,102269,1815,
723,1540,0,0,14.18,352775.19,637.06,-0.54,411299,102269,1814,
724,1539,0,0,14.18,353031.6,638.01,-0.54,411304,102267,1814,
725,1538,0,0,14.18,353299.93,639.01,-0.54,411331,102254,1813,
726,1538,0,0,14.18,353556.75,639.96,-0.54,411331,102254,1813,
727,1537,0,0,14.18,353813.07,640.92,-0.54,411331,102254,1812,
728,1537,0,0,14.18,354077.93,641.91,-0.54,411372,102234,1811,
729,1536,0,0,14.18,354326.85,642.84,-0.54,411395,102223,1811,
730,1535,0,0,14.18,354591.98,643.83,-0.54,411395,102223,1810,
731,1535,0,0,14.18,354836.23,644.74,-0.54,411395,102223,1810,
732,1534,0,0,14.18,355100.29,645.73,-0.54,411395,102223,1809,
733,1533,0,0,14.18,355343.56,646.64,-0.54,411395,102223,1809,
734,1533,0,0,14.18,355606.56,647.63,-0.54,411395,102223,1808,
735,1532,0,0,14.18,355848.84,648.54,-0.54,411395,102223,1808,
